Date,Value
"Sep 1, 1946",5.90%
"Aug 1, 1946",4.93%
"Jul 1, 1946",4.75%
"Jun 1, 1946",4.52%
"May 1, 1946",4.60%
"Apr 1, 1946",4.72%
"Mar 1, 1946",5.13%
"Feb 1, 1946",5.09%
"Jan 1, 1946",5.22%
"Dec 1, 1945",5.54%
"Nov 1, 1945",5.69%
"Oct 1, 1945",5.94%
"Sep 1, 1945",6.25%
"Aug 1, 1945",6.70%
"Jul 1, 1945",6.74%
"Jun 1, 1945",6.63%
"May 1, 1945",6.66%
"Apr 1, 1945",6.82%
"Mar 1, 1945",6.89%
"Feb 1, 1945",6.81%
"Jan 1, 1945",6.97%
"Dec 1, 1944",7.10%
"Nov 1, 1944",7.18%
"Oct 1, 1944",7.05%
"Sep 1, 1944",7.14%
"Aug 1, 1944",7.08%
"Jul 1, 1944",7.03%
"Jun 1, 1944",7.26%
"May 1, 1944",7.63%
"Apr 1, 1944",7.79%
"Mar 1, 1944",7.69%
"Feb 1, 1944",7.93%
"Jan 1, 1944",7.90%
"Dec 1, 1943",8.19%
"Nov 1, 1943",8.71%
"Oct 1, 1943",8.70%
"Sep 1, 1943",9.01%
"Aug 1, 1943",9.26%
"Jul 1, 1943",8.85%
"Jun 1, 1943",9.09%
"May 1, 1943",9.17%
"Apr 1, 1943",9.44%
"Mar 1, 1943",9.67%
"Feb 1, 1943",9.88%
"Jan 1, 1943",10.34%
"Dec 1, 1942",10.82%
"Nov 1, 1942",10.56%
"Oct 1, 1942",10.41%
"Sep 1, 1942",10.83%
"Aug 1, 1942",11.10%
"Jul 1, 1942",11.19%
"Jun 1, 1942",11.76%
"May 1, 1942",12.61%
"Apr 1, 1942",13.01%
"Mar 1, 1942",12.71%
"Feb 1, 1942",12.49%
"Jan 1, 1942",12.54%
"Dec 1, 1941",13.24%
"Nov 1, 1941",12.49%
"Oct 1, 1941",12.00%
"Sep 1, 1941",11.62%
"Aug 1, 1941",11.33%
"Jul 1, 1941",10.95%
"Jun 1, 1941",11.17%
"May 1, 1941",11.45%
"Apr 1, 1941",11.10%
"Mar 1, 1941",10.65%
"Feb 1, 1941",10.68%
"Jan 1, 1941",9.98%
"Dec 1, 1940",9.97%
"Nov 1, 1940",9.65%
"Oct 1, 1940",9.97%
"Sep 1, 1940",10.16%
"Aug 1, 1940",10.46%
"Jul 1, 1940",10.54%
"Jun 1, 1940",10.75%
"May 1, 1940",9.67%
"Apr 1, 1940",8.20%
"Mar 1, 1940",8.15%
"Feb 1, 1940",7.86%
"Jan 1, 1940",7.56%
"Dec 1, 1939",7.28%
"Nov 1, 1939",6.87%
"Oct 1, 1939",6.51%
"Sep 1, 1939",6.34%
"Aug 1, 1939",6.87%
"Jul 1, 1939",6.63%
"Jun 1, 1939",6.65%
"May 1, 1939",6.62%
"Apr 1, 1939",6.71%
"Mar 1, 1939",5.73%
"Feb 1, 1939",5.54%
"Jan 1, 1939",5.31%
"Dec 1, 1938",5.04%
"Nov 1, 1938",4.85%
"Oct 1, 1938",4.80%
"Sep 1, 1938",5.28%
"Aug 1, 1938",5.44%
"Jul 1, 1938",5.88%
"Jun 1, 1938",7.54%
"May 1, 1938",8.38%
"Apr 1, 1938",9.13%
"Mar 1, 1938",9.41%
"Feb 1, 1938",9.27%
"Jan 1, 1938",9.52%
"Dec 1, 1937",10.25%
"Nov 1, 1937",10.36%
"Oct 1, 1937",9.69%
"Sep 1, 1937",8.49%
"Aug 1, 1937",7.19%
"Jul 1, 1937",7.16%
"Jun 1, 1937",7.48%
"May 1, 1937",7.08%
"Apr 1, 1937",6.64%
"Mar 1, 1937",6.14%
"Feb 1, 1937",5.96%
"Jan 1, 1937",5.97%
"Dec 1, 1936",5.98%
"Nov 1, 1936",5.72%
"Oct 1, 1936",5.72%
"Sep 1, 1936",5.86%
"Aug 1, 1936",5.80%
"Jul 1, 1936",5.78%
"Jun 1, 1936",5.99%
"May 1, 1936",6.03%
"Apr 1, 1936",5.51%
"Mar 1, 1936",5.32%
"Feb 1, 1936",5.36%
"Jan 1, 1936",5.60%
"Dec 1, 1935",5.83%
"Nov 1, 1935",5.83%
"Oct 1, 1935",6.38%
"Sep 1, 1935",6.55%
"Aug 1, 1935",6.83%
"Jul 1, 1935",7.45%
"Jun 1, 1935",8.00%
"May 1, 1935",8.03%
"Apr 1, 1935",8.37%
"Mar 1, 1935",8.68%
"Feb 1, 1935",7.24%
"Jan 1, 1935",6.16%
"Dec 1, 1934",5.29%
"Nov 1, 1934",5.28%
"Oct 1, 1934",5.38%
"Sep 1, 1934",5.38%
"Aug 1, 1934",5.20%
"Jul 1, 1934",4.95%
"Jun 1, 1934",4.68%
"May 1, 1934",4.70%
"Apr 1, 1934",4.18%
"Mar 1, 1934",4.21%
"Feb 1, 1934",3.96%
"Jan 1, 1934",4.21%
"Dec 1, 1933",4.41%
"Nov 1, 1933",4.47%
"Oct 1, 1933",4.55%
"Sep 1, 1933",4.09%
"Aug 1, 1933",4.03%
"Jul 1, 1933",3.81%
"Jun 1, 1933",4.09%
"May 1, 1933",4.76%
"Apr 1, 1933",6.10%
"Mar 1, 1933",6.70%
"Feb 1, 1933",6.64%
"Jan 1, 1933",5.82%
"Dec 1, 1932",6.01%
"Nov 1, 1932",6.05%
"Oct 1, 1932",6.23%
"Sep 1, 1932",5.57%
"Aug 1, 1932",6.33%
"Jul 1, 1932",9.85%
"Jun 1, 1932",10.69%
"May 1, 1932",9.56%
"Apr 1, 1932",8.65%
"Mar 1, 1932",6.78%
"Feb 1, 1932",7.01%
"Jan 1, 1932",7.15%
"Dec 1, 1931",7.23%
"Nov 1, 1931",6.16%
"Oct 1, 1931",6.54%
"Sep 1, 1931",5.92%
"Aug 1, 1931",5.25%
"Jul 1, 1931",5.30%
"Jun 1, 1931",5.70%
"May 1, 1931",5.72%
"Apr 1, 1931",5.36%
"Mar 1, 1931",5.02%
"Feb 1, 1931",5.29%
"Jan 1, 1931",5.88%
"Dec 1, 1930",6.25%
"Nov 1, 1930",6.16%
"Oct 1, 1930",6.01%
"Sep 1, 1930",5.44%
"Aug 1, 1930",5.69%
"Jul 1, 1930",5.87%
"Jun 1, 1930",5.99%
"May 1, 1930",5.61%
"Apr 1, 1930",5.49%
"Mar 1, 1930",6.06%
"Feb 1, 1930",6.51%
"Jan 1, 1930",7.17%
"Dec 1, 1929",7.52%
"Nov 1, 1929",7.73%
"Oct 1, 1929",5.62%
"Sep 1, 1929",4.96%
"Aug 1, 1929",5.09%
"Jul 1, 1929",5.32%
"Jun 1, 1929",5.72%
"May 1, 1929",5.75%
"Apr 1, 1929",5.76%
"Mar 1, 1929",5.65%
"Feb 1, 1929",5.67%
"Jan 1, 1929",5.63%
"Dec 1, 1928",5.96%
"Nov 1, 1928",5.88%
"Oct 1, 1928",6.18%
"Sep 1, 1928",6.20%
"Aug 1, 1928",6.52%
"Jul 1, 1928",6.62%
"Jun 1, 1928",6.55%
"May 1, 1928",6.11%
"Apr 1, 1928",6.19%
"Mar 1, 1928",6.45%
"Feb 1, 1928",6.67%
"Jan 1, 1928",6.46%
"Dec 1, 1927",6.36%
"Nov 1, 1927",6.57%
"Oct 1, 1927",6.79%
"Sep 1, 1927",6.75%
"Aug 1, 1927",7.19%
"Jul 1, 1927",7.65%
"Jun 1, 1927",7.89%
"May 1, 1927",8.07%
"Apr 1, 1927",8.42%
"Mar 1, 1927",8.71%
"Feb 1, 1927",8.92%
"Jan 1, 1927",9.17%
"Dec 1, 1926",9.19%
"Nov 1, 1926",9.41%
"Oct 1, 1926",9.54%
"Sep 1, 1926",9.32%
"Aug 1, 1926",9.47%
"Jul 1, 1926",9.86%
"Jun 1, 1926",10.28%
"May 1, 1926",10.78%
"Apr 1, 1926",10.86%
"Mar 1, 1926",10.57%
"Feb 1, 1926",9.85%
"Jan 1, 1926",9.87%
"Dec 1, 1925",10.03%
"Nov 1, 1925",9.98%
"Oct 1, 1925",10.07%
"Sep 1, 1925",10.17%
"Aug 1, 1925",10.16%
"Jul 1, 1925",10.06%
"Jun 1, 1925",10.09%
"May 1, 1925",10.02%
"Apr 1, 1925",10.09%
"Mar 1, 1925",9.72%
"Feb 1, 1925",9.22%
"Jan 1, 1925",9.04%
"Dec 1, 1924",9.15%
"Nov 1, 1924",9.69%
"Oct 1, 1924",10.28%
"Sep 1, 1924",10.19%
"Aug 1, 1924",10.14%
"Jul 1, 1924",10.53%
"Jun 1, 1924",11.07%
"May 1, 1924",11.32%
"Apr 1, 1924",11.33%
"Mar 1, 1924",11.12%
"Feb 1, 1924",10.95%
"Jan 1, 1924",11.05%
"Dec 1, 1923",11.46%
"Nov 1, 1923",11.56%
"Oct 1, 1923",11.60%
"Sep 1, 1923",11.13%
"Aug 1, 1923",10.90%
"Jul 1, 1923",10.66%
"Jun 1, 1923",10.01%
"May 1, 1923",9.35%
"Apr 1, 1923",8.65%
"Mar 1, 1923",8.09%
"Feb 1, 1923",7.96%
"Jan 1, 1923",8.02%
"Dec 1, 1922",7.86%
"Nov 1, 1922",7.46%
"Oct 1, 1922",6.73%
"Sep 1, 1922",6.51%
"Aug 1, 1922",6.30%
"Jul 1, 1922",6.15%
"Jun 1, 1922",5.80%
"May 1, 1922",5.35%
"Apr 1, 1922",5.16%
"Mar 1, 1922",5.04%
"Feb 1, 1922",4.78%
"Jan 1, 1922",4.43%
"Dec 1, 1921",3.97%
"Nov 1, 1921",4.71%
"Oct 1, 1921",5.60%
"Sep 1, 1921",6.32%
"Aug 1, 1921",7.13%
"Jul 1, 1921",7.70%
"Jun 1, 1921",8.32%
"May 1, 1921",8.25%
"Apr 1, 1921",9.12%
"Mar 1, 1921",9.77%
"Feb 1, 1921",10.13%
"Jan 1, 1921",10.65%
"Dec 1, 1920",11.75%
"Nov 1, 1920",10.84%
"Oct 1, 1920",10.43%
"Sep 1, 1920",10.58%
"Aug 1, 1920",11.10%
"Jul 1, 1920",10.80%
"Jun 1, 1920",10.92%
"May 1, 1920",10.87%
"Apr 1, 1920",10.31%
"Mar 1, 1920",10.35%
"Feb 1, 1920",11.21%
"Jan 1, 1920",10.41%
"Dec 1, 1919",10.43%
"Nov 1, 1919",10.17%
"Oct 1, 1919",9.93%
"Sep 1, 1919",10.49%
"Aug 1, 1919",10.71%
"Jul 1, 1919",10.04%
"Jun 1, 1919",10.42%
"May 1, 1919",10.76%
"Apr 1, 1919",11.56%
"Mar 1, 1919",12.01%
"Feb 1, 1919",12.44%
"Jan 1, 1919",12.55%
"Dec 1, 1918",12.53%
"Nov 1, 1918",12.58%
"Oct 1, 1918",13.21%
"Sep 1, 1918",14.10%
"Aug 1, 1918",14.34%
"Jul 1, 1918",14.79%
"Jun 1, 1918",15.23%
"May 1, 1918",15.58%
"Apr 1, 1918",16.41%
"Mar 1, 1918",16.59%
"Feb 1, 1918",16.58%
"Jan 1, 1918",17.42%
"Dec 1, 1917",18.82%
"Nov 1, 1917",18.48%
"Oct 1, 1917",17.21%
"Sep 1, 1917",16.54%
"Aug 1, 1917",15.98%
"Jul 1, 1917",15.75%
"Jun 1, 1917",15.54%
"May 1, 1917",16.09%
"Apr 1, 1917",15.78%
"Mar 1, 1917",15.77%
"Feb 1, 1917",16.48%
"Jan 1, 1917",15.77%
"Dec 1, 1916",15.61%
"Nov 1, 1916",14.46%
"Oct 1, 1916",14.25%
"Sep 1, 1916",14.13%
"Aug 1, 1916",14.12%
"Jul 1, 1916",13.64%
"Jun 1, 1916",12.87%
"May 1, 1916",12.42%
"Apr 1, 1916",12.09%
"Mar 1, 1916",11.36%
"Feb 1, 1916",10.74%
"Jan 1, 1916",10.01%
"Dec 1, 1915",9.28%
"Nov 1, 1915",8.99%
"Oct 1, 1915",8.97%
"Sep 1, 1915",9.12%
"Aug 1, 1915",9.10%
"Jul 1, 1915",9.11%
"Jun 1, 1915",8.71%
"May 1, 1915",8.43%
"Apr 1, 1915",7.86%
"Mar 1, 1915",8.06%
"Feb 1, 1915",7.86%
"Jan 1, 1915",7.35%
"Dec 1, 1914",7.07%
"Nov 1, 1914",6.89%
"Oct 1, 1914",7.01%
"Sep 1, 1914",7.13%
"Aug 1, 1914",7.25%
"Jul 1, 1914",7.37%
"Jun 1, 1914",7.07%
"May 1, 1914",7.15%
"Apr 1, 1914",7.31%
"Mar 1, 1914",7.24%
"Feb 1, 1914",7.21%
"Jan 1, 1914",7.42%
"Dec 1, 1913",7.84%
"Nov 1, 1913",7.90%
"Oct 1, 1913",7.77%
"Sep 1, 1913",7.59%
"Aug 1, 1913",7.73%
"Jul 1, 1913",8.01%
"Jun 1, 1913",8.19%
"May 1, 1913",7.85%
"Apr 1, 1913",7.70%
"Mar 1, 1913",7.76%
"Feb 1, 1913",7.67%
"Jan 1, 1913",7.46%
"Dec 1, 1912",7.46%
"Nov 1, 1912",7.10%
"Oct 1, 1912",6.93%
"Sep 1, 1912",6.82%
"Aug 1, 1912",6.76%
"Jul 1, 1912",6.82%
"Jun 1, 1912",6.73%
"May 1, 1912",6.64%
"Apr 1, 1912",6.53%
"Mar 1, 1912",6.64%
"Feb 1, 1912",6.73%
"Jan 1, 1912",6.57%
"Dec 1, 1911",6.48%
"Nov 1, 1911",6.63%
"Oct 1, 1911",7.03%
"Sep 1, 1911",7.21%
"Aug 1, 1911",6.94%
"Jul 1, 1911",6.73%
"Jun 1, 1911",6.83%
"May 1, 1911",7.09%
"Apr 1, 1911",7.36%
"Mar 1, 1911",7.46%
"Feb 1, 1911",7.49%
"Jan 1, 1911",7.75%
"Dec 1, 1910",8.07%
"Nov 1, 1910",7.87%
"Oct 1, 1910",7.89%
"Sep 1, 1910",8.28%
"Aug 1, 1910",8.36%
"Jul 1, 1910",8.59%
"Jun 1, 1910",8.19%
"May 1, 1910",7.82%
"Apr 1, 1910",7.72%
"Mar 1, 1910",7.56%
"Feb 1, 1910",7.77%
"Jan 1, 1910",7.51%
"Dec 1, 1909",7.38%
"Nov 1, 1909",7.32%
"Oct 1, 1909",7.14%
"Sep 1, 1909",7.02%
"Aug 1, 1909",6.88%
"Jul 1, 1909",6.89%
"Jun 1, 1909",6.84%
"May 1, 1909",6.80%
"Apr 1, 1909",6.87%
"Mar 1, 1909",7.01%
"Feb 1, 1909",6.93%
"Jan 1, 1909",6.57%
"Dec 1, 1908",6.42%
"Nov 1, 1908",6.64%
"Oct 1, 1908",7.17%
"Sep 1, 1908",7.34%
"Aug 1, 1908",7.35%
"Jul 1, 1908",7.74%
"Jun 1, 1908",8.12%
"May 1, 1908",8.21%
"Apr 1, 1908",8.75%
"Mar 1, 1908",9.32%
"Feb 1, 1908",9.80%
"Jan 1, 1908",9.54%
"Dec 1, 1907",10.05%
"Nov 1, 1907",10.69%
"Oct 1, 1907",10.19%
"Sep 1, 1907",9.19%
"Aug 1, 1907",9.21%
"Jul 1, 1907",8.62%
"Jun 1, 1907",9.06%
"May 1, 1907",8.87%
"Apr 1, 1907",8.66%
"Mar 1, 1907",8.80%
"Feb 1, 1907",8.03%
"Jan 1, 1907",7.86%
"Dec 1, 1906",7.72%
"Nov 1, 1906",7.58%
"Oct 1, 1906",7.66%
"Sep 1, 1906",7.35%
"Aug 1, 1906",7.50%
"Jul 1, 1906",7.97%
"Jun 1, 1906",7.69%
"May 1, 1906",7.71%
"Apr 1, 1906",7.42%
"Mar 1, 1906",7.24%
"Feb 1, 1906",6.99%
"Jan 1, 1906",6.86%
"Dec 1, 1905",7.02%
"Nov 1, 1905",7.04%
"Oct 1, 1905",6.84%
"Sep 1, 1905",6.77%
"Aug 1, 1905",6.63%
"Jul 1, 1905",6.71%
"Jun 1, 1905",6.74%
"May 1, 1905",6.65%
"Apr 1, 1905",6.15%
"Mar 1, 1905",5.91%
"Feb 1, 1905",5.91%
"Jan 1, 1905",5.99%
"Dec 1, 1904",5.94%
"Nov 1, 1904",6.04%
"Oct 1, 1904",6.41%
"Sep 1, 1904",6.83%
"Aug 1, 1904",7.18%
"Jul 1, 1904",7.47%
"Jun 1, 1904",7.83%
"May 1, 1904",7.90%
"Apr 1, 1904",7.78%
"Mar 1, 1904",8.02%
"Feb 1, 1904",8.05%
"Jan 1, 1904",7.88%
"Dec 1, 1903",8.07%
"Nov 1, 1903",8.57%
"Oct 1, 1903",8.73%
"Sep 1, 1903",8.58%
"Aug 1, 1903",8.50%
"Jul 1, 1903",8.35%
"Jun 1, 1903",8.08%
"May 1, 1903",7.74%
"Apr 1, 1903",7.70%
"Mar 1, 1903",7.49%
"Feb 1, 1903",7.29%
"Jan 1, 1903",7.35%
"Dec 1, 1902",7.83%
"Nov 1, 1902",7.51%
"Oct 1, 1902",7.10%
"Sep 1, 1902",6.75%
"Aug 1, 1902",6.64%
"Jul 1, 1902",6.70%
"Jun 1, 1902",6.72%
"May 1, 1902",6.55%
"Apr 1, 1902",6.41%
"Mar 1, 1902",6.49%
"Feb 1, 1902",6.37%
"Jan 1, 1902",6.29%
"Dec 1, 1901",6.29%
"Nov 1, 1901",6.17%
"Oct 1, 1901",6.28%
"Sep 1, 1901",6.19%
"Aug 1, 1901",6.14%
"Jul 1, 1901",6.20%
"Jun 1, 1901",5.76%
"May 1, 1901",6.32%
"Apr 1, 1901",5.98%
"Mar 1, 1901",6.46%
"Feb 1, 1901",6.67%
"Jan 1, 1901",6.81%
"Dec 1, 1900",6.99%
"Nov 1, 1900",7.41%
"Oct 1, 1900",7.99%
"Sep 1, 1900",8.28%
"Aug 1, 1900",8.08%
"Jul 1, 1900",8.19%
"Jun 1, 1900",8.19%
"May 1, 1900",7.95%
"Apr 1, 1900",7.57%
"Mar 1, 1900",7.67%
"Feb 1, 1900",7.73%
"Jan 1, 1900",7.87%
"Dec 1, 1899",7.97%
"Nov 1, 1899",7.26%
"Oct 1, 1899",7.23%
"Sep 1, 1899",7.03%
"Aug 1, 1899",6.78%
"Jul 1, 1899",6.78%
"Jun 1, 1899",6.84%
"May 1, 1899",6.51%
"Apr 1, 1899",6.07%
"Mar 1, 1899",5.98%
"Feb 1, 1899",5.89%
"Jan 1, 1899",5.93%
"Dec 1, 1898",6.19%
"Nov 1, 1898",6.52%
"Oct 1, 1898",6.67%
"Sep 1, 1898",6.46%
"Aug 1, 1898",6.39%
"Jul 1, 1898",6.56%
"Jun 1, 1898",6.52%
"May 1, 1898",6.71%
"Apr 1, 1898",7.07%
"Mar 1, 1898",6.88%
"Feb 1, 1898",6.50%
"Jan 1, 1898",6.42%
"Dec 1, 1897",6.53%
"Nov 1, 1897",6.49%
"Oct 1, 1897",6.09%
"Sep 1, 1897",5.72%
"Aug 1, 1897",5.83%
"Jul 1, 1897",6.02%
"Jun 1, 1897",6.09%
"May 1, 1897",6.17%
"Apr 1, 1897",5.99%
"Mar 1, 1897",5.61%
"Feb 1, 1897",5.42%
"Jan 1, 1897",5.17%
"Dec 1, 1896",4.98%
"Nov 1, 1896",4.87%
"Oct 1, 1896",5.29%
"Sep 1, 1896",5.49%
"Aug 1, 1896",5.86%
"Jul 1, 1896",5.61%
"Jun 1, 1896",5.32%
"May 1, 1896",5.30%
"Apr 1, 1896",5.36%
"Mar 1, 1896",5.48%
"Feb 1, 1896",5.47%
"Jan 1, 1896",5.78%
"Dec 1, 1895",5.79%
"Nov 1, 1895",5.28%
"Oct 1, 1895",4.95%
"Sep 1, 1895",4.72%
"Aug 1, 1895",4.59%
"Jul 1, 1895",4.50%
"Jun 1, 1895",4.36%
"May 1, 1895",4.28%
"Apr 1, 1895",4.35%
"Mar 1, 1895",4.36%
"Feb 1, 1895",4.18%
"Jan 1, 1895",3.94%
"Dec 1, 1894",3.72%
"Nov 1, 1894",3.88%
"Oct 1, 1894",4.07%
"Sep 1, 1894",4.13%
"Aug 1, 1894",4.38%
"Jul 1, 1894",4.75%
"Jun 1, 1894",4.84%
"May 1, 1894",4.96%
"Apr 1, 1894",4.96%
"Mar 1, 1894",5.21%
"Feb 1, 1894",5.55%
"Jan 1, 1894",5.83%
"Dec 1, 1893",5.90%
"Nov 1, 1893",5.89%
"Oct 1, 1893",6.18%
"Sep 1, 1893",6.58%
"Aug 1, 1893",7.27%
"Jul 1, 1893",7.32%
"Jun 1, 1893",6.83%
"May 1, 1893",6.70%
"Apr 1, 1893",6.28%
"Mar 1, 1893",6.45%
"Feb 1, 1893",6.38%
"Jan 1, 1893",6.43%
"Dec 1, 1892",6.72%
"Nov 1, 1892",6.60%
"Oct 1, 1892",6.53%
"Sep 1, 1892",6.61%
"Aug 1, 1892",6.41%
"Jul 1, 1892",6.45%
"Jun 1, 1892",6.41%
"May 1, 1892",6.33%
"Apr 1, 1892",6.28%
"Mar 1, 1892",6.23%
"Feb 1, 1892",6.25%
"Jan 1, 1892",6.22%
"Dec 1, 1891",6.28%
"Nov 1, 1891",6.40%
"Oct 1, 1891",6.22%
"Sep 1, 1891",6.14%
"Aug 1, 1891",6.56%
"Jul 1, 1891",6.69%
"Jun 1, 1891",6.49%
"May 1, 1891",6.28%
"Apr 1, 1891",6.17%
"Mar 1, 1891",6.29%
"Feb 1, 1891",6.09%
"Jan 1, 1891",6.08%
"Dec 1, 1890",6.30%
"Nov 1, 1890",6.17%
"Oct 1, 1890",5.74%
"Sep 1, 1890",5.50%
"Aug 1, 1890",5.42%
"Jul 1, 1890",5.31%
"Jun 1, 1890",5.29%
"May 1, 1890",5.26%
"Apr 1, 1890",5.50%
"Mar 1, 1890",5.63%
"Feb 1, 1890",5.61%
"Jan 1, 1890",5.56%
"Dec 1, 1889",5.64%
"Nov 1, 1889",5.55%
"Oct 1, 1889",5.43%
"Sep 1, 1889",5.27%
"Aug 1, 1889",5.34%
"Jul 1, 1889",5.35%
"Jun 1, 1889",5.18%
"May 1, 1889",5.20%
"Apr 1, 1889",5.28%
"Mar 1, 1889",5.20%
"Feb 1, 1889",5.03%
"Jan 1, 1889",5.02%
"Dec 1, 1888",5.06%
"Nov 1, 1888",5.12%
"Oct 1, 1888",5.17%
"Sep 1, 1888",5.30%
"Aug 1, 1888",5.59%
"Jul 1, 1888",5.87%
"Jun 1, 1888",6.19%
"May 1, 1888",6.16%
"Apr 1, 1888",6.41%
"Mar 1, 1888",6.59%
"Feb 1, 1888",6.50%
"Jan 1, 1888",6.62%
"Dec 1, 1887",6.83%
"Nov 1, 1887",6.75%
"Oct 1, 1887",6.83%
"Sep 1, 1887",6.55%
"Aug 1, 1887",6.42%
"Jul 1, 1887",6.22%
"Jun 1, 1887",6.02%
"May 1, 1887",5.81%
"Apr 1, 1887",5.86%
"Mar 1, 1887",5.95%
"Feb 1, 1887",6.05%
"Jan 1, 1887",5.96%
"Dec 1, 1886",5.85%
"Nov 1, 1886",5.61%
"Oct 1, 1886",5.66%
"Sep 1, 1886",5.72%
"Aug 1, 1886",5.77%
"Jul 1, 1886",5.72%
"Jun 1, 1886",5.71%
"May 1, 1886",5.88%
"Apr 1, 1886",5.66%
"Mar 1, 1886",5.49%
"Feb 1, 1886",5.28%
"Jan 1, 1886",5.29%
"Dec 1, 1885",5.19%
"Nov 1, 1885",5.22%
"Oct 1, 1885",5.62%
"Sep 1, 1885",6.02%
"Aug 1, 1885",6.01%
"Jul 1, 1885",6.43%
"Jun 1, 1885",6.74%
"May 1, 1885",6.79%
"Apr 1, 1885",6.79%
"Mar 1, 1885",6.85%
"Feb 1, 1885",6.94%
"Jan 1, 1885",7.23%
"Dec 1, 1884",7.14%
"Nov 1, 1884",7.30%
"Oct 1, 1884",7.32%
"Sep 1, 1884",7.24%
"Aug 1, 1884",7.17%
"Jul 1, 1884",7.79%
"Jun 1, 1884",7.96%
"May 1, 1884",7.80%
"Apr 1, 1884",7.31%
"Mar 1, 1884",7.12%
"Feb 1, 1884",7.24%
"Jan 1, 1884",7.58%
"Dec 1, 1883",7.49%
"Nov 1, 1883",7.37%
"Oct 1, 1883",7.53%
"Sep 1, 1883",7.37%
"Aug 1, 1883",7.50%
"Jul 1, 1883",7.20%
"Jun 1, 1883",7.13%
"May 1, 1883",7.24%
"Apr 1, 1883",7.16%
"Mar 1, 1883",7.35%
"Feb 1, 1883",7.48%
"Jan 1, 1883",7.36%
"Dec 1, 1882",7.36%
"Nov 1, 1882",7.41%
"Oct 1, 1882",7.11%
"Sep 1, 1882",6.93%
"Aug 1, 1882",7.01%
"Jul 1, 1882",7.24%
"Jun 1, 1882",7.66%
"May 1, 1882",7.63%
"Apr 1, 1882",7.56%
"Mar 1, 1882",7.57%
"Feb 1, 1882",7.57%
"Jan 1, 1882",7.42%
"Dec 1, 1881",7.32%
"Nov 1, 1881",7.18%
"Oct 1, 1881",7.29%
"Sep 1, 1881",7.24%
"Aug 1, 1881",7.37%
"Jul 1, 1881",7.26%
"Jun 1, 1881",7.07%
"May 1, 1881",7.22%
"Apr 1, 1881",7.61%
"Mar 1, 1881",7.65%
"Feb 1, 1881",7.81%
"Jan 1, 1881",7.85%
"Dec 1, 1880",8.39%
"Nov 1, 1880",8.57%
"Oct 1, 1880",8.85%
"Sep 1, 1880",8.93%
"Aug 1, 1880",8.73%
"Jul 1, 1880",8.87%
"Jun 1, 1880",9.08%
"May 1, 1880",8.93%
"Apr 1, 1880",8.04%
"Mar 1, 1880",7.69%
"Feb 1, 1880",7.66%
"Jan 1, 1880",7.62%
"Dec 1, 1879",7.72%
"Nov 1, 1879",7.59%
"Oct 1, 1879",7.87%
"Sep 1, 1879",8.59%
"Aug 1, 1879",8.76%
"Jul 1, 1879",8.68%
"Jun 1, 1879",8.71%
"May 1, 1879",8.61%
"Apr 1, 1879",8.84%
"Mar 1, 1879",8.97%
"Feb 1, 1879",8.67%
"Jan 1, 1879",8.82%
"Dec 1, 1878",8.99%
"Nov 1, 1878",8.91%
"Oct 1, 1878",8.86%
"Sep 1, 1878",8.74%
"Aug 1, 1878",8.89%
"Jul 1, 1878",8.79%
"Jun 1, 1878",8.94%
"May 1, 1878",9.11%
"Apr 1, 1878",9.11%
"Mar 1, 1878",9.34%
"Feb 1, 1878",9.49%
"Jan 1, 1878",9.26%
"Dec 1, 1877",9.23%
"Nov 1, 1877",9.15%
"Oct 1, 1877",8.96%
"Sep 1, 1877",9.10%
"Aug 1, 1877",9.62%
"Jul 1, 1877",10.24%
"Jun 1, 1877",10.62%
"May 1, 1877",9.81%
"Apr 1, 1877",9.75%
"Mar 1, 1877",8.99%
"Feb 1, 1877",8.48%
"Jan 1, 1877",7.94%
"Dec 1, 1876",7.82%
"Nov 1, 1876",7.96%
"Oct 1, 1876",7.99%
"Sep 1, 1876",8.13%
"Aug 1, 1876",7.80%
"Jul 1, 1876",7.64%
"Jun 1, 1876",7.71%
"May 1, 1876",7.82%
"Apr 1, 1876",7.68%
"Mar 1, 1876",7.54%
"Feb 1, 1876",7.67%
"Jan 1, 1876",7.92%
"Dec 1, 1875",8.24%
"Nov 1, 1875",8.43%
"Oct 1, 1875",8.76%
"Sep 1, 1875",8.81%
"Aug 1, 1875",8.92%
"Jul 1, 1875",9.15%
"Jun 1, 1875",9.36%
"May 1, 1875",9.36%
"Apr 1, 1875",9.18%
"Mar 1, 1875",9.48%
"Feb 1, 1875",9.79%
"Jan 1, 1875",9.95%
"Dec 1, 1874",10.13%
"Nov 1, 1874",10.07%
"Oct 1, 1874",10.15%
"Sep 1, 1874",10.13%
"Aug 1, 1874",10.29%
"Jul 1, 1874",10.31%
"Jun 1, 1874",10.31%
"May 1, 1874",10.27%
"Apr 1, 1874",10.00%
"Mar 1, 1874",9.73%
"Feb 1, 1874",9.58%
"Jan 1, 1874",9.87%
"Dec 1, 1873",10.41%
"Nov 1, 1873",11.32%
"Oct 1, 1873",10.86%
"Sep 1, 1873",9.86%
"Aug 1, 1873",9.05%
"Jul 1, 1873",9.00%
"Jun 1, 1873",8.94%
"May 1, 1873",8.76%
"Apr 1, 1873",8.73%
"Mar 1, 1873",8.56%
